income_am,profit_last_am,profit_am,damage_am,crd_lim_rec,cab_requests,bar_no,neighbor_income,age,tenure_mts,tenure_yrs,claims_am,nights_booked,shop_am,pos_mean_scores,neg_mean_scores,damage_inc_0,damage_inc_1,damage_inc_2,damage_inc_3,damage_inc_4,damage_inc_5,damage_inc_7,credit_use_ic_0.0,credit_use_ic_1.0,insurance_ic_0,insurance_ic_1,spa_ic_0,spa_ic_1,empl_ic_0,empl_ic_1,married_cd_False,married_cd_True,sport_ic_0,sport_ic_1,marketing_permit_0,marketing_permit_1,dining_ic_0,dining_ic_1,presidential_0.0,presidential_1.0,presidential_Undefined,client_segment_0,client_segment_1,client_segment_2,client_segment_3,client_segment_4,client_segment_5,sect_empl_0,sect_empl_1,sect_empl_2,sect_empl_4,sect_empl_6,prev_stay_0,prev_stay_1,prev_all_in_stay_0,prev_all_in_stay_1,divorce_0,divorce_1,fam_adult_size_1,fam_adult_size_2,fam_adult_size_3,children_no_0,children_no_1,children_no_2,children_no_3,children_no_4,company_ic_0,company_ic_1,claims_no_0,claims_no_1,claims_no_2,claims_no_3,claims_no_5,claims_no_7,gender_M,gender_V,shop_use_0.0,shop_use_1.0,shop_use_Undefined,retired_0,retired_1,gold_status_0,gold_status_1,outcome_damage_amount,outcome_profit,outcome_damage_inc
2301.0,96.0,5045.0,366.0,15000.0,5,11,37433.0,46,293,24,0.0,65,8,0.1677879958624228,0.1485850572096215,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,148.88,1263.91,0
227.0,810.0,1620.0,0.0,1500.0,5,9,23614.0,31,228,19,0.0,4,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,179.36,1920.61,0
41694.0,8178.0,21818.0,236.0,1500.0,5,1,30298.0,53,599,50,0.0,52,9,0.7431917189456652,0.753790211131945,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,58.47,1882.91,0
266.0,1805.0,3610.0,0.0,9000.0,9,5,24783.0,31,185,15,0.0,68,0,0.0443799302571904,0.1175833591026242,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,75.78,1371.96,0
286.0,0.0,4939.0,357.0,4000.0,10,3,37499.0,52,263,22,0.0,3,0,0.6031988577492956,0.8700292647430301,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,104.22,1363.61,0
1833.0,8.0,2915.0,0.0,4500.0,10,4,26429.0,60,563,47,0.0,64,0,0.6807187038027174,0.9661915741041986,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.0,1438.26,0
227.0,0.0,1620.0,0.0,0.0,5,3,32299.0,18,212,18,0.0,3,0,0.7993804024441663,0.8190191992903282,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,218.61,1572.21,0
227.0,0.0,1623.0,0.0,0.0,10,3,32155.0,31,221,18,0.0,3,0,0.6902822856960724,0.0986396500301031,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,224.49,1809.84,0
245.0,810.5,1621.0,0.0,0.0,7,0,43647.0,54,4,0,0.0,4,0,0.42177023962595,0.549995161965203,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,137.29,1422.27,0
17146.0,9463.0,9463.0,0.0,6000.0,6,1,30100.0,66,599,50,0.0,44,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,246.09,1314.2,1
1197.0,126.0,5754.0,0.0,0.0,9,6,35141.0,50,472,39,0.0,163,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0.0,2120.08,0
486.0,856.0,1712.0,0.0,0.0,3,3,38728.0,42,366,31,0.0,4,0,0.1226976996913018,0.2042375688718239,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,215.41,1653.28,0
407.0,825.5,1651.0,0.0,0.0,4,7,26655.0,43,576,48,0.0,4,0,0.2192475412783155,0.0830441034645484,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,419.13,1390.13,0
514.0,90.0,1729.0,0.0,750.0,8,6,26769.0,19,104,9,0.0,3,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,194.18,2078.75,0
2552.0,441.0,5869.0,1781.0,6000.0,11,1,32943.0,49,324,27,0.0,138,0,0.1645298314417011,0.556377251577188,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,178.66,1217.88,0
227.0,0.0,1620.0,0.0,0.0,7,4,29251.0,51,118,10,0.0,2,0,0.3618765031986835,0.1912351614907885,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,51.58,1932.13,0
725.0,1087.0,2174.0,0.0,0.0,10,11,43039.0,46,410,34,0.0,1,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,386.32,1852.48,0
369.0,11.0,1954.0,0.0,3500.0,8,13,24657.0,51,350,29,0.0,108,0,0.7779455295518702,0.0409944212659436,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.0,1864.55,0
227.0,810.0,1620.0,0.0,0.0,5,1,35153.0,20,173,14,0.0,4,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,105.5,1686.76,0
227.0,0.0,1621.0,0.0,0.0,3,6,34799.0,41,329,27,0.0,12,0,0.4717951472495441,0.2331438939927518,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,75.48,1257.12,0
647.0,84.0,1876.0,0.0,4000.0,5,1,25703.0,26,59,5,0.0,58,6,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,303.5,4348.45,0
5397.0,2095.0,2550.0,0.0,0.0,1,6,37219.0,81,372,31,0.0,4,0,0.4989161999442085,0.9784362580615392,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,177.39,1440.4,0
5871.0,5375.0,5375.0,769.0,9000.0,3,7,29267.0,31,409,34,395.0,4,0,0.39393655073511,0.5807791872202437,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,108.33,2320.59,0
453.0,0.0,1859.0,0.0,0.0,0,1,39695.0,48,396,33,0.0,4,0,0.6674018219964082,0.8526194444484789,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.0,1777.32,0
5191.0,1056.0,3797.0,0.0,3500.0,6,8,31088.0,68,623,52,0.0,44,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,201.46,1349.45,0
528.0,21.0,3910.0,0.0,6000.0,10,5,20718.0,53,324,27,0.0,77,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,218.43,1193.65,0
227.0,0.0,1620.0,0.0,0.0,6,9,28784.0,26,273,23,0.0,2,0,0.5227861619125291,0.860199634554357,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,328.42,3101.27,0
227.0,0.0,1623.0,0.0,0.0,4,1,33499.0,16,337,28,0.0,35,0,0.2925737170474199,0.185039899978724,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0.0,1263.29,0
227.0,0.0,5075.0,0.0,6000.0,6,2,21904.0,21,61,5,0.0,39,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,150.49,1694.57,0
227.0,810.0,1620.0,0.0,0.0,8,4,24959.0,48,273,23,2472.0,3,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,156.63,1195.82,0
6426.0,2018.0,9015.0,2333.0,10000.0,10,3,39853.0,33,136,11,0.0,4,0,0.5766048382786364,0.277479321699845,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,419.33,1704.01,0
5356.0,794.0,6251.0,0.0,0.0,9,6,31004.0,69,207,17,0.0,4,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,145.49,1461.53,0
16341.0,3162.0,15016.0,643.0,0.0,7,0,31343.0,40,539,45,0.0,48,0,0.7037736463605817,0.9238115032412422,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,466.87,2767.97,0
250.0,0.0,1635.0,0.0,0.0,10,5,23566.0,63,98,8,0.0,4,0,0.3171187021654418,0.6318736337525579,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,163.45,1767.67,0
227.0,0.0,1620.0,0.0,0.0,3,5,33056.0,46,273,23,0.0,4,0,0.5227861619125291,0.7468280675791433,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,179.98,1312.68,0
1940.0,1902.0,1902.0,0.0,0.0,6,7,47456.0,65,122,10,0.0,3,0,0.0586296690087436,0.3720582147185653,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,180.47,1429.7,0
6319.0,2520.0,3114.0,0.0,15000.0,10,11,30218.0,59,440,37,0.0,5,0,0.5703280845518419,0.3403223039815309,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,218.62,1333.48,0
248.0,9.0,1624.0,0.0,0.0,6,3,43621.0,25,304,25,0.0,4,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,340.56,1425.06,0
227.0,0.0,1620.0,0.0,12000.0,4,0,27364.0,46,78,7,0.0,35,0,0.0817297203852882,0.4256651164858091,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,167.44,1824.77,0
626.0,7.0,1980.0,0.0,0.0,1,1,42405.0,57,416,35,0.0,20,7,0.6281039489819498,0.6772829800106852,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,146.14,1902.03,0
4573.0,3226.0,6452.0,0.0,3000.0,8,5,27523.0,52,440,37,0.0,42,9,0.5784206356543359,0.5029479992381465,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,64.0,2522.44,0
227.0,810.0,1620.0,0.0,0.0,9,8,31171.0,56,350,29,0.0,62,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,118.26,1744.38,0
227.0,0.0,1620.0,0.0,0.0,10,3,32089.0,20,273,23,0.0,4,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,295.98,1597.09,0
10461.0,976.0,17385.0,0.0,6000.0,1,4,33832.0,65,359,30,0.0,33,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,123.0,3656.51,0
227.0,0.0,1620.0,0.0,0.0,2,6,26497.0,57,413,34,508.0,1,0,0.0808468090651843,0.5409197890323219,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,254.52,1626.43,0
778.0,208.0,1768.0,0.0,3500.0,7,9,28953.0,20,175,15,0.0,22,5,0.1525281450521741,0.0421987748947672,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,230.29,1678.08,0
4356.0,1336.0,3348.0,0.0,15000.0,5,23,38912.0,35,443,37,0.0,93,0,0.2073609401491904,0.0709445778134054,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,206.11,1241.95,0
227.0,810.0,1620.0,0.0,0.0,0,8,27158.0,46,273,23,0.0,3,0,0.5227861619125291,0.5789040350511543,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,206.55,1959.4,0
24044.0,31.0,34985.0,367.0,7000.0,3,6,26632.0,49,360,30,0.0,13,9,0.8312310803683016,0.8502932141387213,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,192.39,1241.86,0
672.0,82.0,2001.0,0.0,3000.0,2,7,30753.0,50,211,18,0.0,95,0,0.418802611783182,0.1958728243642397,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,235.75,1225.76,0
361.0,19.0,3771.0,1233.0,10000.0,4,3,30796.0,38,214,18,0.0,22,0,0.5227861619125291,0.474789872843861,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,77.88,2159.72,0
1910.0,702.0,1927.0,0.0,3500.0,6,6,32502.0,41,556,46,0.0,4,0,0.9138344166099716,0.328386590108812,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,389.05,1775.87,0
245.0,818.5,1637.0,0.0,3500.0,6,8,26947.0,74,246,21,0.0,44,0,0.5439268823513029,0.4243505465581005,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,124.63,1723.25,0
284.0,816.5,1633.0,0.0,0.0,6,0,31926.0,71,270,23,0.0,4,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,183.28,1450.31,0
703.0,894.0,1788.0,0.0,1500.0,4,12,29986.0,55,243,20,0.0,4,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,187.01,2246.0,0
227.0,0.0,1620.0,1531.0,15000.0,10,1,36314.0,27,86,7,0.0,24,0,0.5227861619125291,0.474789872843861,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,59.83,1775.53,0
308.0,32.0,1659.0,0.0,750.0,1,8,28784.0,21,242,20,0.0,15,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,170.18,1729.32,0
318.0,0.0,1734.0,25.0,1500.0,6,1,31830.0,47,341,28,0.0,52,0,0.4518512174891655,0.3407479075257896,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.0,1769.68,0
927.0,193.0,8747.0,0.0,3000.0,6,5,23132.0,23,129,11,0.0,4,6,0.0685238307473314,0.5997306905737101,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,204.02,1932.03,0
1163.0,0.0,1975.0,0.0,0.0,3,1,29151.0,57,231,19,0.0,1,0,0.4445607916529214,0.5698256958317988,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,102.99,1333.57,0
823.0,204.0,1789.0,0.0,3500.0,1,7,26338.0,62,413,34,0.0,26,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,372.26,1408.35,0
1356.0,1503.5,3007.0,0.0,0.0,9,8,32863.0,48,55,5,0.0,4,0,0.4981041151348941,0.6986295216611442,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,146.21,2738.95,0
227.0,810.0,1620.0,0.0,0.0,10,8,33990.0,60,273,23,0.0,4,0,0.5227861619125291,0.4904495783476893,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,278.17,1526.12,0
