income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,client_segment,sect_empl,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,tenure_yrs,company_ic,claims_no,claims_am,nights_booked,gender,shop_am,shop_use,retired,gold_status,score1_pos,score1_neg,score2_pos,score2_neg,score3_pos,score3_neg,score4_pos,score4_neg,score5_pos,score5_neg,outcome_profit,outcome_damage_inc,outcome_damage_amount
3838.0,50.0,6349.0,0.0,0.0,14000.0,1.0,0.0,1.0,1.0,0.0,0.0,12.0,True,9.0,0.0,39791.0,60.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,372.0,31.0,0.0,0.0,0.0,118.0,V,887.7638977370657,1.0,1.0,1.0,,,,,,,,,,,1599.31,0,0.0
227.0,0.0,3287.0,1217.0,1.0,10500.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,True,1.0,1.0,28462.0,38.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,118.0,10.0,0.0,0.0,0.0,68.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,8.634822142430169,1627.59,0,0.0
6357.0,1692.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,3.0,0.0,37742.0,83.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,427.0,36.0,0.0,0.0,0.0,11.0,V,0.0,0.0,1.0,0.0,,,0.5707663458916735,0.9206566954647036,,,,,0.8317993901591128,4.6679898315795585,1165.92,0,0.0
1279.0,153.0,4918.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,True,5.0,0.0,31311.0,30.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,10.9193123498167,4938.65,0,0.0
2203.0,792.0,2033.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False,8.0,0.0,31731.0,71.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,551.0,46.0,0.0,0.0,0.0,44.0,M,0.0,0.0,1.0,0.0,0.6777702615450163,0.9806851206925936,,,,,,,,,1429.05,1,402.62
3753.0,279.0,4629.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,8.0,1.0,31068.0,61.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,563.0,47.0,0.0,0.0,0.0,44.0,V,430.1720529879625,1.0,0.0,0.0,0.17075244562186498,0.3928849261806479,0.1695604929735499,0.07368915425944818,,,,,,,1389.1,1,492.98
227.0,0.0,1651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,True,9.0,0.0,,20.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,1183.2,0,0.0
1314.0,457.0,1801.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,0.0,0.0,30003.0,61.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,393.0,33.0,0.0,0.0,0.0,3.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,2047.86,0,0.0
4365.0,3709.0,7418.0,0.0,0.0,4500.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,True,2.0,0.0,34290.0,54.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,324.0,27.0,0.0,0.0,0.0,2.0,M,4802.499391204632,1.0,0.0,0.0,,,,,,,0.4912257546245471,0.6886324665315007,,,4992.11,1,398.38
334.0,4.0,1732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,True,1.0,0.0,26156.0,56.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,470.0,39.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,,,0.8478664497369336,0.7000128542384921,,,0.9883564356891392,10.125438114932901,2731.25,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,3.0,1.0,30772.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,,,0.0,0.0,0.0,3.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,1615.43,1,381.99
330.0,35.0,1705.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,True,6.0,0.0,24349.0,66.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,350.0,29.0,0.0,0.0,0.0,41.0,V,0.0,0.0,1.0,0.0,,,,,,,0.17796890240471344,0.3970426676345117,0.6059527278237236,8.44786879359024,2027.73,0,0.0
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,True,8.0,1.0,35736.0,53.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,,,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,,0.9150719311585696,,,,,,8.78818372910455,1998.42,0,0.0
2045.0,2367.5,4735.0,1065.0,2.0,4500.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,True,7.0,1.0,25672.0,31.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,212.0,18.0,0.0,0.0,0.0,25.0,M,2717.529955632845,1.0,0.0,0.0,,,,,,,0.09187495653827578,0.4412279282134203,,,1966.12,1,1137.33
227.0,0.0,4358.0,0.0,0.0,11000.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,True,14.0,0.0,44013.0,41.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,41.0,3.0,0.0,0.0,0.0,103.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,3.88029675255296,242.05,1,691.41
2187.0,0.0,3915.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,True,2.0,0.0,32416.0,55.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,350.0,29.0,0.0,0.0,0.0,86.0,V,0.0,0.0,0.0,0.0,0.2653399611254074,0.6726516222507587,,,,,0.7918943885763058,0.9823286169718078,,,1055.24,1,618.98
343.0,1437.0,2874.0,0.0,0.0,3500.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,False,10.0,1.0,28760.0,59.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,512.0,43.0,0.0,0.0,0.0,68.0,V,0.0,0.0,1.0,0.0,,,0.8963011566782252,0.5719292621496899,,,,,0.6264033249871004,-0.0213085618767908,901.68,0,0.0
227.0,0.0,1620.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,True,1.0,0.0,34953.0,62.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,441.0,37.0,0.0,0.0,0.0,21.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,955.39,0,0.0
232.0,0.0,1668.0,0.0,0.0,1500.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,True,5.0,0.0,27459.0,55.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,371.0,31.0,0.0,0.0,0.0,81.0,M,0.0,0.0,0.0,0.0,,,,,0.8362559097232213,0.5282870334983522,,,0.7880967517342132,6.9716983525834415,1574.34,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,True,3.0,0.0,29899.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,289.0,24.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,0.3663462499002135,0.6961979645313547,,,,,,,1607.17,0,0.0
227.0,0.0,1620.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,False,7.0,0.0,28912.0,42.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,2.0,0.0,156.0,13.0,1.0,0.0,0.0,3.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,7.90104055996959,1103.1,1,881.72
556.0,86.0,1693.0,0.0,0.0,750.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,True,7.0,0.0,33197.0,20.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,242.0,20.0,0.0,0.0,0.0,16.0,V,0.0,0.0,0.0,0.0,,,0.693314941274597,0.5859395264374876,,,0.38306665203127505,0.5860871391948766,,,1111.36,0,0.0
3471.0,2853.0,5706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,True,3.0,0.0,31607.0,57.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,563.0,47.0,0.0,0.0,0.0,4.0,M,0.0,0.0,1.0,0.0,,,,,,,,,,,3127.4,0,0.0
227.0,0.0,2116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,2.0,0.0,22512.0,35.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,170.0,14.0,0.0,0.0,0.0,39.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,,1061.91,0,0.0
299.0,0.0,1967.0,0.0,0.0,3500.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,True,5.0,0.0,28601.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,76.0,6.0,0.0,0.0,0.0,36.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,7.9261120374792,1329.96,0,0.0
4033.0,2587.0,2587.0,56.0,1.0,4500.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,True,2.0,1.0,30847.0,50.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,246.0,21.0,0.0,0.0,0.0,71.0,M,0.0,0.0,0.0,0.0,,,0.2823754363835639,0.0680815939515973,,,,,,,1284.95,0,0.0
579.0,0.0,1777.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,False,4.0,1.0,30776.0,34.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,358.0,30.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,1981.08,0,0.0
3107.0,467.0,2478.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False,9.0,0.0,33548.0,71.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,265.0,22.0,0.0,0.0,0.0,46.0,M,0.0,0.0,1.0,0.0,,,0.3247332971118425,0.3045655220276202,,,,,0.9628342481859612,4.04758193573108,1391.55,1,937.44
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,7.0,0.0,,59.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,137.0,11.0,0.0,2.0,0.0,3.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,6.9291019811905095,1333.39,0,0.0
228.0,0.0,1630.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,True,4.0,0.0,34774.0,23.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,234.0,20.0,0.0,0.0,0.0,10.0,M,0.0,0.0,0.0,0.0,,,0.4912504782897173,0.9621165643159052,0.5457334778889784,0.09885089219311044,,,,,1990.77,1,674.06
377.0,63.0,1637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,5.0,0.0,28945.0,19.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,,,0.9173781025515336,0.9793248165703352,0.9146828919251682,0.7430469754140401,,,1759.28,0,0.0
227.0,811.0,1622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,0.0,0.0,37137.0,32.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,220.0,18.0,0.0,1.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,,1542.6,0,0.0
2524.0,0.0,6102.0,0.0,1.0,4000.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,True,0.0,1.0,34791.0,25.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,347.0,29.0,0.0,0.0,0.0,46.0,M,2041.3364954830538,1.0,0.0,0.0,,,,,,,,,0.4873036785721095,5.90981315949822,2071.32,0,0.0
4975.0,453.0,10639.0,0.0,0.0,9000.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,True,5.0,1.0,25064.0,61.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,383.0,32.0,0.0,0.0,0.0,28.0,M,0.0,0.0,1.0,0.0,,,,,0.7079931091456998,0.9338901147295334,,,,,968.9,0,0.0
14192.0,1295.0,14155.0,0.0,0.0,7000.0,1.0,0.0,1.0,1.0,0.0,0.0,11.0,True,10.0,1.0,29244.0,53.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,350.0,29.0,0.0,2.0,0.0,128.0,M,5660.179216798346,1.0,0.0,1.0,,,0.20514200399114288,0.6639138392782431,,,0.9286760774824832,0.8592150353762676,0.3933594881018139,8.749882864609399,2499.25,1,1333.05
3537.0,4.0,8049.0,0.0,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,9.0,1.0,40228.0,56.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,494.0,41.0,0.0,2.0,0.0,95.0,M,820.0781136229529,1.0,0.0,0.0,,,,,,,0.3132282978762841,0.6335844625459797,,,1357.09,0,0.0
1251.0,0.0,2222.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,True,4.0,1.0,41444.0,69.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,520.0,43.0,0.0,0.0,0.0,51.0,V,0.0,0.0,0.0,0.0,0.9260367207261956,0.34946123805834883,,,,,,,,,794.59,0,0.0
4251.0,1577.0,2343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,False,4.0,0.0,29113.0,83.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,233.0,19.0,0.0,0.0,0.0,40.0,V,0.0,0.0,1.0,0.0,,,,,0.24638633036093635,0.5003993331134826,,,,,1554.55,0,0.0
1105.0,368.0,1864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False,7.0,0.0,24694.0,82.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,324.0,27.0,0.0,0.0,0.0,3.0,V,0.0,0.0,1.0,0.0,,,,,,,0.8249833166101128,0.9863471374556604,0.20250764321690806,5.49663214444346,1195.95,0,0.0
241.0,0.0,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,3.0,0.0,,49.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,350.0,29.0,0.0,0.0,0.0,13.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,,3040.49,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,True,2.0,0.0,29075.0,68.0,1.0,1.0,,,2.0,0.0,1.0,0.0,0.0,1.0,0.0,350.0,29.0,0.0,0.0,0.0,71.0,V,0.0,,0.0,0.0,,,,,,,0.549928570903838,0.14269153655716155,0.26072596059118724,6.8134122699329005,645.72,1,433.51
294.0,887.5,1775.0,0.0,0.0,5000.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,True,6.0,0.0,28110.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,242.0,20.0,0.0,0.0,0.0,47.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,1247.26,1,292.36
1268.0,384.0,1767.0,0.0,0.0,4000.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,True,7.0,0.0,28226.0,23.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,313.0,26.0,0.0,0.0,0.0,24.0,V,0.0,0.0,0.0,0.0,,,0.08553311608831042,0.24770838293523684,,,,,,,1588.09,0,0.0
235.0,0.0,1885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,2.0,0.0,33743.0,48.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,243.0,20.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,,,,,0.16985850625884608,0.8646771631882069,0.3503723637337126,3.50837800364231,2838.34,0,0.0
2925.0,37.0,3872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,False,5.0,1.0,29702.0,43.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,583.0,49.0,0.0,0.0,0.0,4.0,M,7042.7695726058255,1.0,0.0,0.0,,,,,,,0.34924805497378825,0.3990514635252603,,,2864.35,0,0.0
2065.0,709.0,3448.0,403.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,True,2.0,1.0,37918.0,41.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,548.0,46.0,0.0,1.0,440.0,149.0,M,0.0,0.0,0.0,0.0,0.09824343907550774,0.478947809004188,0.4072976957898377,0.15437628959760413,,,,,0.4996812806860765,4.6935435460319805,1692.52,0,0.0
2138.0,2164.0,4328.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,True,9.0,1.0,32807.0,52.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,317.0,26.0,0.0,0.0,0.0,1.0,V,0.0,0.0,0.0,0.0,0.8965022341786781,0.5610011391342868,0.8539287482805755,0.5425674322561869,,,,,0.2155424439558145,5.843833976373991,5230.49,1,508.32
2735.0,0.0,8052.0,301.0,1.0,15000.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,True,0.0,1.0,37039.0,53.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,320.0,27.0,0.0,0.0,0.0,26.0,V,4286.029877789287,1.0,0.0,0.0,,,,,,,,,,,1669.44,0,0.0
238.0,1.0,1644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,True,8.0,0.0,28274.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,314.0,26.0,0.0,0.0,0.0,3.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,953.95,1,486.52
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,True,5.0,0.0,29538.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,188.0,16.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,0.7683373854291674,0.4069627702718112,0.2362185352061626,0.8490306694906994,,,,,1836.8,0,0.0
227.0,0.0,1620.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,8.0,0.0,31705.0,71.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,623.0,52.0,0.0,0.0,0.0,27.0,V,0.0,0.0,1.0,0.0,,,,,,,0.6507558544733396,0.1257262926195971,,,1505.21,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,True,5.0,0.0,46842.0,78.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,3.0,M,0.0,0.0,1.0,0.0,,,,0.9508515977985637,,,,,,10.921363626447802,2771.06,1,569.77
918.0,1052.0,2104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,True,7.0,1.0,32948.0,37.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,446.0,37.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,0.6889071341090827,0.8856382704984336,,,0.2550911361864815,0.18486510125975916,,,2523.08,1,563.78
475.0,67.0,1767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,True,10.0,0.0,38857.0,45.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,295.0,25.0,0.0,0.0,0.0,42.0,V,0.0,0.0,0.0,0.0,,,,,0.4217399928059208,0.09485142015764053,,,,,1581.65,0,0.0
1119.0,0.0,2448.0,2.0,2.0,11500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,6.0,1.0,31648.0,51.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,420.0,35.0,0.0,0.0,0.0,84.0,V,0.0,0.0,0.0,0.0,,,0.18698337356400985,0.2049059049543301,0.6319110473429468,0.21178360269496996,,,,,1227.89,0,0.0
1360.0,473.0,1832.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,3.0,0.0,36883.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,350.0,29.0,0.0,2.0,0.0,65.0,M,0.0,0.0,1.0,0.0,0.5734685600501307,0.6106129298481401,0.2718048620634473,0.38034262194406665,,,,,,,1343.25,0,0.0
660.0,0.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,6.0,0.0,20983.0,51.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,241.0,20.0,0.0,0.0,0.0,3.0,M,2138.3406244962657,1.0,0.0,0.0,,,,,,,,,0.8557769717993635,8.555272785472619,3820.28,0,0.0
671.0,83.0,2530.0,0.0,0.0,15000.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,False,3.0,0.0,32646.0,51.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,27.0,2.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,,1634.28,0,0.0
298.0,0.0,1637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,True,9.0,0.0,34761.0,53.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,435.0,36.0,0.0,0.0,0.0,3.0,V,0.0,0.0,0.0,0.0,,,,,,,,,0.34956993130634056,10.558377905966099,2106.77,0,0.0
673.0,115.0,2519.0,0.0,0.0,12500.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,False,5.0,1.0,38375.0,43.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,28.0,2.0,0.0,6.0,6940.0,46.0,M,0.0,0.0,0.0,0.0,,,0.21803138496912036,0.9943328808921632,,,,,,,1577.58,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False,7.0,0.0,36962.0,27.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,172.0,14.0,0.0,0.0,0.0,2.0,M,0.0,0.0,0.0,0.0,,,,,0.35953435129118466,0.10954178108446612,,,0.8368821500977919,10.904545955464899,2304.21,0,0.0
227.0,0.0,1620.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,True,4.0,0.0,37470.0,70.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,461.0,38.0,0.0,0.0,0.0,79.0,V,0.0,0.0,1.0,0.0,,,,,0.3760859478709328,0.8324103883854331,,,,,1572.09,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,8.0,0.0,27792.0,23.0,1.0,1.0,,,0.0,0.0,1.0,0.0,0.0,2.0,0.0,,,0.0,0.0,0.0,1.0,M,0.0,,0.0,0.0,,,,0.3789015951196619,,0.8303777466841776,,0.7831444948699964,,,2416.1,0,0.0
521.0,123.0,1751.0,0.0,1.0,15000.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,True,4.0,0.0,25051.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,81.0,7.0,0.0,0.0,0.0,28.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,1379.85,1,489.74
1620.0,455.0,2039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,True,0.0,1.0,49059.0,50.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,128.0,11.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,1770.09,0,0.0
3234.0,1264.0,5721.0,1566.0,3.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,8.0,1.0,29527.0,49.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,248.0,21.0,0.0,0.0,0.0,93.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,,1871.46,0,0.0
227.0,0.0,1620.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,True,8.0,0.0,,35.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,163.0,14.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,0.1426460445834923,0.5444810178297588,,,,,,,0.3198034435155848,2.61681224568026,1583.31,1,268.61
228.0,0.0,1624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,2.0,0.0,29732.0,27.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,30.0,3.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,0.10357645592636693,0.07008641848672004,0.3757306559944436,0.16864334052309646,,,1701.66,1,353.9
3908.0,15.0,6158.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,True,0.0,0.0,41189.0,50.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,242.0,20.0,0.0,0.0,0.0,1.0,V,0.0,0.0,0.0,0.0,,,0.401134077588408,0.8757774851186472,0.89782829318129,0.7928983315268633,,,,,7803.61,0,0.0
